timestamp,value
"2019-03-13 10:30:21.852143",58.95533
"2019-03-13 10:45:21.869888",44.67467
"2019-03-13 11:00:21.870559",51.24767
"2019-03-13 11:15:21.853608",58.11283
"2019-03-13 11:30:21.905653",50.5955
"2019-03-13 11:45:21.890470",42.11217
"2019-03-13 12:00:21.876631",46.38508
"2019-03-13 12:15:21.875536",31.10142
"2019-03-13 12:30:21.878485",33.43633
"2019-03-13 12:45:21.942079",35.984
"2019-03-13 13:00:21.875143",38.531
"2019-03-13 13:15:21.881890",41.07867
"2019-03-13 13:30:22.000228",43.63067
"2019-03-13 13:45:21.985082",46.188
"2019-03-13 14:00:21.972057",48.31633
"2019-03-13 14:15:21.988119",18.719
"2019-03-13 14:30:22.004170",19.97867
"2019-03-13 14:45:21.968308",21.24367
"2019-03-13 15:00:21.986553",22.511
"2019-03-13 15:15:21.870588",23.77667
"2019-03-13 15:30:22.005054",25.03967
